video_name,video_id,like_count,view_count,comment_count
Mandy Len Catron: A better way to talk about love,zMWYQRKuc5M,5760,321218,221
George Tulevski: The next step in nanotechnology,Ds_rzoyyfF0,8542,513717,466
Dan Bricklin: Meet the inventor of the electronic spreadsheet,YDvbDiJZpy0,10674,385551,473
"Alejandro Sánchez Alvarado: To solve old problems, study new species",xsU10fX0aC0,2519,106000,90
"Sisonke Msimang: If a story moves you, act on it",waRC-CQnoeY,3014,101394,163
Jennifer Brea: What happens when you have a disease doctors can't diagnose,Fb3yp4uJhq0,31002,942778,3421
Ashley Judd: How online abuse of women has spiraled out of control,GSf6nij-SdA,0,328752,0
Emily Parsons-Lord: Art made of the air we breathe,ulYR5bpu68E,1034,78309,101
Robb Willer: How to have better political conversations,6V6p1tgHfm0,4938,251123,485
Paul Knoepfler: The ethical dilemma of designer babies,nOHbn8Q1fBM,6922,481364,1247
Jeanne Gang: Buildings that blend nature and city,E_fB_s_TC5k,7896,288589,278
Caleb Barlow: Where is cybercrime really coming from?,FqrLUtIFVjs,4092,287862,279
Deeyah Khan: What we don't know about Europe's Muslim kids,WJo98LfIfEA,0,169706,0
Deepika Kurup: A young scientist's quest for clean water,AkUcaludrcI,1864,118802,137
Sarah Parcak: Help discover ancient ruins -- before it's too late,rftagV38YKY,2136,90705,190
Alan Smith: Why you should love statistics,ogeGJS0GEF4,11099,566787,327
Eduardo Briceño: How to get better at the things you care about,YKACzIrog24,16345,652399,315
Sue Klebold: My son was a Columbine shooter. This is my story,BXlnrFpCu0c,0,12298861,0
Nagin Cox: What time is it on Mars?,9qd36_QPxSY,3506,134887,206
Maurice Conti: The incredible inventions of intuitive AI,aR5N2Jl8k14,126425,5593137,9069
Thordis Elva and Tom Stranger: Our story of rape and reconciliation,gyPoqFcvt9w,0,2729544,0
Joshua Smith: New nanotech to detect cancer early,HfMhU6qjVVM,2091,88600,142
Jeff Speck: 4 ways to make a city more walkable,6cL5Nud8d7w,36473,1125506,1275
Aala El-Khani: What it's like to be a parent in a war zone,dY9f9bFctUE,2342,110157,0
Miriam Zoila Pérez: How racism harms pregnant women -- and what can help,ktOeFgmdIAo,0,75536,0
Rodrigo y Gabriela: An electrifying acoustic guitar performance,8UPHFjHvGvY,18385,1764479,658
Amy Adele Hasinoff: How to practice safe sexting,M_4x6G0zzeg,2385,154721,341
Lara Setrakian: 3 ways to fix a broken news industry,w1R4F9s_oow,2495,101999,320
Salil Dudani: How jails extort the poor,2ju61VPdTzw,2178,90250,206
Grady Booch: Don't fear superintelligent AI,z0HsPBKfhoI,5672,271214,1267
Yuval Noah Harari: Nationalism vs. globalism: the new political divide,szt7f5NmE9E,35464,1887877,5414
Brittney Cooper: The racial politics of time,kTz52RW_bD0,0,100361,0
Jonathan Rossiter: A robot that eats pollution,CVdPhUPO5YU,3377,138671,318
Charity Wayua: A few ways to fix a government,aTfwA1TaH3Q,2012,81262,261
Stacy Smith: The data behind Hollywood's sexism,7kkRkhAXZGg,2389,123060,1066
"Ani Liu: Smelfies, and other experiments in synthetic biology",_pQ1BCdSTTI,1280,73500,61
Jeff Kirschner: This app makes it fun to pick up litter,es4w3WUcrN0,4364,142091,245
"Lux Narayan: What I learned from 2,000 obituaries",JlbwchclCBo,3047,168041,94
Kathy Hull: Stories from a home for terminally ill children,xlUPlxSpDRo,1777,78808,49
"Sara Ramirez: ""Rollercoaster""",-GhVGZVcME8,6152,365536,231
Carrie Poppy: A scientific approach to the paranormal,n8yhaFd_GpM,20759,844313,3370
Megan Phelps-Roper: I grew up in the Westboro Baptist Church. Here's why I left,bVV2Zk88beY,192901,6722621,17019
"Caroline Paul: To raise brave girls, encourage adventure",qxmEpmCtM3o,5271,168156,298
Jude Kelly: Why women should tell the stories of humanity,N0vRIqeoefs,1391,68100,666
Joy Buolamwini: How I'm fighting bias in algorithms,UG_X_7g63rY,5073,337683,672
John Koenig: Beautiful new words to describe obscure emotions,esD6aaIjhek,7592,252848,376
Caitlin Doughty: A burial practice that nourishes the planet,zcMj4Az1MwE,14905,271466,1083
Carrie Nugent: Adventures of an asteroid hunter,ByEoeBYUwOo,1685,73414,119
Peggy Orenstein: What young women believe about their own sexual pleasure,mWA2uL8zXPI,0,1631501,0
Karina Galperin: Should we simplify spelling?,-vqV-gHa2FE,1069,72115,352
"Silk Road Ensemble: ""Turceasca""",IfSkBBgF4a0,1140,55727,76
Dan Bell: Inside America's dead shopping malls,AYzA2uyd9_s,11253,628177,1029
Peter Weinstock: Lifelike simulations that make real-life surgery safer,TeGr86rq06c,1806,62593,83
"Michele L. Sullivan: Asking for help is a strength, not a weakness",akiQuyhXR8o,4831,200578,190
Margaret Bourdeaux: Why civilians suffer more once a war is over,I1cGiNnJZgU,1271,53547,71
Simon Anholt: Who would the rest of the world vote for in your country's election?,ag33QJmknXM,1715,65832,287
Mona Chalabi: 3 ways to spot a bad statistic,Zwwanld4T1w,5929,252710,330
Ashton Cofer: A young inventor's plan to recycle Styrofoam,_pjexy1gEhU,0,57568,0
Katie Hinde: What we don't know about mother's milk,Bo8YN3oB0Cw,2517,140706,280
Michael Botticelli: Addiction is a disease. We should treat it like one,7_RGn75JcZ8,3035,224807,531
Moshe Szyf: How early life experience is written into DNA,38OUCtzkT4Q,3694,185565,250
"Sō Percussion: ""Music for Wood and Strings""",xmKULRGBeG8,545,39312,100
Emtithal Mahmoud: A young poet tells the story of Darfur,ZWfCi9WxK1E,4018,127910,232
"Casey Brown: Know your worth, and then ask for it",PaxNc5-qn6s,7598,421431,223
"Gretchen Carlson, David Brooks: Political common ground in a polarized United States",mkd_XHXhCcw,690,43234,205
Katie Bouman: How to take a picture of a black hole,BIvezCVcsYs,110235,3369955,8101
Sebastián Bortnik: The conversation we're not having about digital child abuse,cGxybNBWy1U,1688,87305,290
David R. Williams: How racism makes us sick,VzyjDR_AWzE,6549,342068,807
Giorgia Lupi: How we can find ourselves in data,sFIDCtRX_-o,2340,114339,113
Ari Wallach: 3 ways to plan for the (very) long term,tjkrKA1cVdU,4477,253476,145
Jonathan Marks: In praise of conflict,Sf8j5LFv3nI,1054,51062,83
Todd Scott: An intergalactic guide to using a defibrillator,WfD_FRPjQTo,1818,52834,92
Zubaida Bai: A simple birth kit for mothers in the developing world,nbYQ7kdt0U4,1619,41787,177
Chimamanda Ngozi Adichie: We should all be feminists,S6ufvYWTqQ0,8583,242887,1526
Siamak Hariri: How do you build a sacred space?,sRT61YB0hSQ,4063,169891,207
Natasha Hurley-Walker: How radio telescopes show us unseen galaxies,nFEgRt2EH1g,5759,189192,309
Amy Green: A video game to cope with grief,qAlYf0PH-XE,19,1036,4
David Casarett: A doctor's case for medical marijuana,0ygtX2nyexo,9115,569569,951
"Curtis ""Wall Street"" Carroll: How I learned to read -- and trade stocks -- in prison",F89eycANUrQ,139098,4241828,6816
Stephanie Busari: How fake news does real harm,lwVYaY39YbQ,2443,167215,298
Siddhartha Roy: Science in service to the public good,ALTvG9MIR64,967,52624,69
His Holiness Pope Francis: Why the only future worth building includes everyone,36zrJfAFcuc,25155,1170738,2983
"Serena Williams and Gayle King: On tennis, love and motherhood",CL-SiaFuLo4,13187,1406229,968
Lisa Genova: What you can do to prevent Alzheimer's,twG4mr6Jov0,57923,3284725,3001
Elon Musk: The future we're building -- and boring,zIwLWfaAg-8,396230,26711279,25420
Deborah Lipstadt: Behind the lies of Holocaust denial,0ztdofPc8Rw,0,446358,0
Laura Galante: How (and why) Russia hacked the US election,TO-_kVIkY6A,1754,134882,610
Sangu Delle: There's no shame in taking care of your mental health,BvpmZktlBFs,8402,446725,245
Karim Abouelnaga: A summer school kids actually want to attend,sVtIuDKFO1c,2091,89506,99
Carolyn Jones: A tribute to nurses,urOCG-MlB9g,1934,92766,49
Robert Sapolsky: The biology of our best and worst selves,ORthzIOEf30,37912,1070866,1076
"Jorge Drexler: Poetry, music and identity",C2p42GASnUo,45612,1556015,936
Kate Stafford: How human noise affects ocean habitats,t-K6bn9sc50,1616,89925,77
"Shah Rukh Khan: Thoughts on humanity, fame and love",0NV1KdWRHck,308861,10527074,10699
Stuart Russell: 3 principles for creating safer AI,EBK-a94IFHY,3753,142021,298
Lucy Kalanithi: What makes life worth living in the face of death,U5-yBjKKicA,8714,315730,291
Ted Halstead: A climate solution where all sides can win,ta2Wvy9F_gA,4631,351193,699
Wendy Troxel: Why school should start later for teens,TS6lFDVR-3g,10338,665318,1063
"T. Morgan Dixon and Vanessa Garrison: When Black women walk, things change",edp_9ovTzA4,0,56,0
Rutger Bregman: Poverty isn't a lack of character; it's a lack of cash,ydKcaIE6O1k,68801,1839093,6902
Sitawa Wafula: Why I speak up about living with epilepsy,_B1JmOerYmY,2114,81260,239
Anthony D. Romero: This is what democracy looks like,AhUhpfKeLus,2032,95911,228
Nina Fedoroff: A secret weapon against Zika and other mosquito-borne diseases,3vJ4-UH38dQ,966,50879,132
OK Go: How to find a wonderful idea,WyOSqjIABe0,21865,765073,440
Triona McGrath: How pollution is changing the ocean's chemistry,KJPpJhQxaLw,2461,122090,242
Garry Kasparov: Don't fear intelligent machines. Work with them,NP8xt8o4_5Q,25771,654894,982
Marlon Peterson: Am I not human? A call for criminal justice reform,D9ZNpt6FVTY,2154,101163,322
Raj Panjabi: No one should die because they live too far from a doctor,N9HF8mMe2pU,1787,91176,107
Rhiannon Giddens: Songs that bring history to life,VbeekjZP-CI,9008,520890,450
Michael Bierut: How to design a library that makes kids want to read,YsA_JTeHJ6A,8356,488118,307
Michael Patrick Lynch: How to see past your own perspective and find truth,HDjM5lw8OYo,3939,223612,233
Justin Davidson: Why glass towers are bad for city life -- and what we need instead,48x_00Iy0ac,6536,253521,498
"Carina Morillo: To understand autism, don't look away",Hf_zXx09IB8,1272,62736,110
Mehdi Ordikhani-Seyedlar: What happens in your brain when you pay attention?,qKJv4S5peJQ,5884,411338,278
Anne Lamott: 12 truths I learned from life and writing,X41iulkRqZU,14849,714452,347
Tim Ferriss: Why you should define your fears instead of your goals,5J6jAC6XxAI,148140,4479794,1747
Richard Browning: How I built a jet suit,Q6U69HbAF9Y,11073,614744,489
"Katrina Spade: When I die, recompose me",bnvnBwP9sTo,3476,105497,329
Sharon Terry: Science didn't understand my kids' rare disease until I decided to study it,fscaRh2OtXk,1891,74992,170
"Sofi Tukker: ""Awoo""",-E5K2pGB08Y,9326,845821,243
Jim Yong Kim: Doesn't everyone deserve a chance at a good life?,Fc1yN6uxZfQ,2791,116270,203
Anab Jain: Why we need to imagine different futures,PYjWLqE_cfE,2005,161019,79
David Miliband: The refugee crisis is a test of our character,PgCmT0qkfQM,2487,110761,585
Sinéad Burke: Why design should include everyone,RD_SLJG7oi8,2788,158368,404
Cheyenne Cochrane: A celebration of natural hair,weWl6PqAdHY,2593,90445,459
Luma Mufleh: Don't feel sorry for refugees -- believe in them,6wNif5SlN08,2731,101969,226
Manu Prakash: Lifesaving scientific tools made of paper,ULNPLFrTirQ,6242,172113,224
"Rabbi Lord Jonathan Sacks: How we can face the future without fear, together",AMVgX8cXsHA,6571,278078,349
Jorge Ramos: Why journalists have an obligation to challenge power,TppG2Wcl3bY,2702,109749,272
Liz Hajek: What rivers can tell us about the earth's history,1o9NEtA2IEQ,1424,77126,81
Adam Alter: Why our screens make us less happy,0K5OO2ybueM,21197,844007,585
Kate Marvel: Can clouds buy us more time to solve climate change?,Tmk7nAvpMXQ,1329,67515,279
Anil Seth: Your brain hallucinates your conscious reality,lyu7v7nWzfo,245136,11302265,17134
Tricia Wang: The human insights missing from big data,pk35J2u8KqY,4388,254030,130
Noah Feldman: Hamilton vs. Madison and the birth of American partisanship,PrK0CifulU0,1459,89249,149
Susan Robinson: How I fail at being disabled,SSZG5aPkZyM,1299,82973,113
Grace Kim: How cohousing can make us happier (and live longer),mguvTfAw4wk,19492,776574,1816
Jimmy Lin: A simple new blood test that can catch cancer early,nO69Njad-ec,2376,87352,175
Tristan Harris: How a handful of tech companies control billions of minds every day,C74amJRp730,24130,968657,936
"Jennifer Pluznick: You smell with your body, not just your nose",bJkv9b9o9lo,1922,140699,135
Kristen Marhaver: Why I still have hope for coral reefs,FauPVZxDXxk,1616,84920,101
"Marc Raibert: Meet Spot, the robot dog that can run, hop and open doors",AO4In7d6X-c,55304,3217411,3218
Titus Kaphar: Can art amend history?,DDaldVHUedI,6057,252166,307
Ingrid Betancourt: What six years in captivity taught me about fear and faith,LQq3NSoQH48,4822,216886,316
Françoise Mouly: The stories behind The New Yorker's iconic covers,2vE-elqTGlQ,963,56272,18
Joseph Redmon: How computers learn to recognize objects instantly,Cgxsv1riJhI,29693,1129374,853
"Tom Gruber: How AI can enhance our memory, work and social lives",DJMhz7JlPvA,3247,199958,201
Anjan Chatterjee: How your brain decides what is beautiful,Wgt8QUHQjw8,11672,509654,526
Ashton Applewhite: Let's end ageism,WfjzkO6_DEI,5299,321680,556
David Baron: You owe it to yourself to experience a total solar eclipse,cgxZ4H3gJ8c,14855,828063,1412
Jon Boogz and Lil Buck: A dance to honor Mother Earth,Hg9STIrY0No,1592,66336,206
Anne Madden: Meet the microscopic life in your home -- and on your face,ultonpeO0ZA,2756,147276,140
Damon Davis: Courage is contagious,gbDraZi7F_4,2071,106003,95
Manoush Zomorodi: How boredom can lead to your most brilliant ideas,c73Q8oQmwzo,18700,747374,594
Ronald Sullivan: How I help free innocent people from prison,rThUrXYaneo,2114,52240,153
Jack Conte: How artists can (finally) get paid in the digital age,RlQ3C_VanaU,14145,308407,607
Peter Calthorpe: 7 principles for building better cities,IFjD3NMv6Kw,54059,2398738,1744
Richard J. Berry: A practical way to help the homeless find work and safety,9B5Z-7ELMO8,4862,128777,382
Susan Pinker: The secret to living longer may be your social life,ptIecdCZ3dg,8778,513879,437
Anika Paulson: How I found myself through music,tS2aI-c3Q8A,2597,98052,112
Cathy O'Neil: The era of blind faith in big data must end,_2u_eHHzRto,5634,248621,599
Iyad Rahwan: What moral decisions should driverless cars make?,tb-WdVA4_bo,2131,112667,292
"David Whyte: A lyrical bridge between past, present and future",u9Lu85L111Y,4277,205055,150
Robin Hanson: What would happen if we upload our brains to computers?,Urk3xn7l3AM,3145,151846,518
Carolyn Bertozzi: What the sugar coating on your cells is trying to tell you,BPeFy4iyzn0,4477,251931,189
"Laolu Senbanjo: ""The Sacred Art of the Ori""",Iv3Ud7_hv9g,1427,49039,72
"Niki Okuk: When workers own companies, the economy is more resilient",dkmpRQdJslI,1378,55371,659
"Wanuri Kahiu: Fun, fierce and fantastical African art",a_avBsX60-s,1351,54779,84
Tara Winkler: Why we need to end the era of orphanages,nz0cAjXVepg,4275,129926,247
Noriko Arai: Can a robot pass a university entrance exam?,BXcFEhl7ynM,3739,207147,284
Jennifer Granick: How the US government spies on people who protest -- including you,kdqUhTnAgJU,2205,101971,287
Chance Coughenour: How your pictures can help reclaim lost history,0ZfSOArXbGQ,1478,78896,100
Chetan Bhatt: Dare to refuse the origin myths that claim who you are,hz2ONnzRANs,2314,118136,259
Daan Roosegaarde: A smog vacuum cleaner and other magical city designs,eVFYhbHpfqU,3914,133067,158
Erin Marie Saltman: How young people join violent extremist groups -- and how to stop them,HY71088saG4,3269,172900,565
Ray Dalio: How to build a company where the best ideas win,HXbsVbFAczg,32095,1412729,698
Tomás Saraceno: Would you live in a floating city in the sky?,B5pFS8XD_MM,2078,125579,205
Benjamin Grant: What it feels like to see Earth from space,hv-tFIuhD8E,2593,113123,186
OluTimehin Adegbeye: Who belongs in a city?,acikxzM6GaY,2180,91769,184
Caitlin Quattromani and Lauran Arledge: How our friendship survives our opposing politics,qty0NjF3pdQ,2335,97596,445
Emily Esfahani Smith: There's more to life than being happy,y9Trdafp83U,139976,6220178,2818
Alexander Wagner: What really motivates people to be honest in business,Qhomjw2P-V0,3061,241063,155
Pierre Thiam: A forgotten ancient grain that could help Africa prosper,yjtCDgjxRAw,2218,79722,149
Augie Picado: The real reason manufacturing jobs are disappearing,H03o2WCBoDU,2391,160212,346
Helen Czerski: The fascinating physics of everyday life,_ryJK294Psw,6351,298282,296
Sethembile Msezane: Living sculptures that stand for history's truths,tg_CwQwYNjc,509,46167,82
Jun Wang: How digital DNA could help you make better health choices,lUO0xDSJQVI,1427,66355,94
Olúfẹ́mi Táíwò: Why Africa must become a center of knowledge again,MQrhPhan5Gw,1434,67136,336
Duarte Geraldino: What we're missing in the debate about immigration,2wu28tI9VkM,1253,82561,220
Armando Azua-Bustos: The most Martian place on Earth,lWnr-99DNeE,1369,61273,98
Radhika Nagpal: What intelligent machines can learn from a school of fish,0bRocfcPhHU,2101,109882,101
